FBgn0267821	FBgn0003944	1	16744500,16746036;16744685,16745705;16745003,16746551;16684239,16685263;16684522,16685494;16685008,16686554;16685263,16686271;16686302,16686507;16681228,16682614;16681427,16682441;16682478,16683104;16684239,16685263;16684522,16685494;16685008,16686554;16685263,16686271;16686302,16686507;16733860,16734861;16733901,16735217;16700134,16701137;16701139,16702471;16701158,16702149;16700134,16701137;16701139,16702471;16701158,16702149;16749391,16750877;16749410,16750427;16749768,16751304;16750464,16750991;16749391,16750877;16749410,16750427;16749768,16751304;16749391,16750877;16749410,16750427;16749768,16751304;16749391,16750877;16749410,16750427;16749768,16751304;16750464,16750991;16770218,16771237;16770577,16771399;16771264,16772265;16772294,16773295;16772356,16773810;16755038,16756040;16755389,16756523;16756073,16756365;16762524,16763525;16762669,16763477;16763560,16764576;16763595,16764521;16764221,16765783;16764606,16765596;16765339,16766827;16765634,16766632;16766660,16766695;16772294,16773295;16772356,16773810;16773259,16774703;16773332,16774325;16774361,16774569;16772356,16773810;16773259,16774703;16773332,16774325;16772294,16773295;16772356,16773810;16773259,16774703;16773332,16774325;16772294,16773295;16772356,16773810;16773259,16774703;16773332,16774325;16702077,16703659;16702184,16703171;16703214,16703804;16762524,16763525;16763560,16764576;16763595,16764521;16764221,16765783;16764606,16765596;16765339,16766827;16765339,16766827;16766660,16766695	3R	TFBS
FBgn0267821	FBgn0004666	1	13069309,13070329;13069928,13071216;13070364,13071376	3R	TFBS
FBgn0267821	FBgn0001077	1	6866330,6866917;6867497,6868529;6867954,6868773;6868056,6869456;6867497,6868529;6867954,6868773;6868056,6869456;6858532,6859553;6858559,6859993;6859248,6860768;6867497,6868529;6867954,6868773;6868056,6869456;6863208,6864211;6863730,6865262;6858559,6859993;6859248,6860768;6859576,6860570;6858532,6859553;6858559,6859993;6859248,6860768;6859576,6860570;6858532,6859553;6858559,6859993;6859248,6860768;6859576,6860570;6860601,6861051;6863208,6864211;6863730,6865262;6864246,6865259	3R	TFBS
FBgn0267821	FBgn0010389	1	18048469,18049975;18049354,18050908;18049731,18050729;18050764,18051296	3R	TFBS
FBgn0267821	FBgn0039678	1	29669936,29670933;29670284,29671262;29670968,29671970;29671005,29672433	3R	TFBS
FBgn0267821	FBgn0000606	1	9609632,9611114;9609781,9610784;9609632,9611114;9609781,9610784;9609632,9611114;9609781,9610784;9609632,9611114;9609781,9610784;9609632,9611114;9609781,9610784;9609632,9611114;9609781,9610784;9610819,9611110;9609632,9611114;9610819,9611110	2R	TFBS
FBgn0267821	FBgn0003720	1	30851179,30852201;30851393,30852853;30852237,30853169;30851179,30852201;30851393,30852853;30852237,30853169;30854575,30855569;30854922,30855752;30855607,30856606;30855897,30856709;30856409,30857929;30856641,30857359;30851179,30852201;30851393,30852853;30852237,30853169;30851179,30852201;30851393,30852853;30852237,30853169;30859303,30860325;30859544,30860000;30860255,30861221;30860355,30860701	3R	TFBS
FBgn0267821	FBgn0021776	1	19930442,19931988;19931090,19932078;19931740,19933212;19932122,19933131;19932803,19934327;19933164,19934179;19933977,19935405;19934214,19935198;19935239,19936247;19935814,19937258;19936283,19937278	3R	TFBS
FBgn0267821	FBgn0004893	1	3774851,3776401;3774893,3775917	2L	TFBS
FBgn0267821	FBgn0003325	1	391924,392926;391989,392999;392699,393591;392960,393801;395223,396693;395407,396429;396463,396857;399041,400046;399102,400566;399041,400046;399102,400566;368019,369030;369065,370078;369513,371033;370107,371051	X	TFBS
FBgn0267821	FBgn0000659	1	28584361,28585861;28585501,28587079;28585722,28586726;28586763,28586862;28588087,28589621;28588217,28589233;28589263,28589680;28591490,28592154;28591544,28591972	3R	TFBS
FBgn0267821	FBgn0003002	1	4853159,4854173;4853682,4855018;4854207,4854884	3R	TFBS
FBgn0267821	FBgn0051481	1	6736178,6737202;6737202,6737540;6739298,6740294;6739459,6740031;6735294,6736612;6736178,6737202;6737202,6737540;6722920,6723920;6723607,6724721;6723953,6724958;6724998,6725989;6725131,6726173;6726023,6726024;6731209,6732527;6731307,6732304;6733638,6734132;6733670,6734286;6735138,6736143;6735294,6736612;6736178,6737202;6737202,6737540;6739298,6740294;6739459,6740031;6736178,6737202;6737202,6737540;6741294,6742678;6741385,6742384	3R	TFBS
FBgn0267821	FBgn0004110	1	21378686,21379689;21378866,21379712;21379589,21381097;21379724,21380739;21379589,21381097;21379724,21380739;21379589,21381097;21379724,21380739	3R	TFBS
FBgn0267821	FBgn0000546	1	5798103,5798964;5803004,5803963;5791722,5792820;5791964,5792978;5793013,5793493;5793035,5793403;5797050,5798072;5797379,5798781;5798103,5798964;5803004,5803963;5797050,5798072;5797379,5798781;5798103,5798964;5797050,5798072;5797379,5798781;5798103,5798964;5791722,5792820;5791964,5792978;5793013,5793493;5793035,5793403;5797050,5798072;5797379,5798781	2R	TFBS
FBgn0267821	FBgn0026319	1	4374183,4375186;4374814,4376346;4375211,4376195	2L	TFBS
FBgn0267821	FBgn0261930	1	6677568,6678918;6677784,6678775;6678321,6679841;6678810,6679830;6679628,6680322;6679863,6680481	3R	TFBS
FBgn0267821	FBgn0003884	1	7086321,7087879;7086561,7087567;7086321,7087879;7086561,7087567;7086321,7087879;7086561,7087567	3R	TFBS
FBgn0267821	FBgn0011706	1	18373873,18374895	3L	TFBS
FBgn0267821	FBgn0004053	1	6753527,6754547;6754066,6755604;6754588,6755607;6753527,6754547;6754066,6755604;6754588,6755607;6755154,6756628;6755640,6756295;6754066,6755604;6754588,6755607;6755154,6756628;6755640,6756295	3R	TFBS
FBgn0267821	FBgn0003460	1	19191842,19193378;19192440,19193443;19191842,19193378;19192440,19193443;19193078,19194558;19193475,19194370;19198602,19199596;19199183,19200575;19199630,19200651;19200682,19200832	2L	TFBS
FBgn0267821	FBgn0005626	1	6702800,6704334;6702827,6703845;6703881,6704307	3L	TFBS
FBgn0267821	FBgn0000576	1	13898650,13899643;13898725,13900177;13893975,13894992;13894189,13895553;13895026,13895781	3R	TFBS
FBgn0267821	FBgn0004567	1	3832997,3834559;3833223,3834238;3834268,3835291;3834942,3836224;3835335,3836348	2L	TFBS
FBgn0267821	FBgn0026602	1	6870860,6871854	2R	TFBS
FBgn0267821	FBgn0004862	1	21390544,21391550;21391574,21392591;21390544,21391550;21391574,21392591;21390544,21391550;21391574,21392591;21392159,21393507;21392624,21393613;21393648,21393982;21386727,21388289;21387015,21388014;21388050,21388229	3R	TFBS
FBgn0267821	FBgn0086680	1	6765015,6766032;6766058,6767082	3L	TFBS
FBgn0267821	FBgn0003430	1	3821969,3823485;3822061,3823054;3823087,3824108;3824136,3825135;3824268,3825792;3821012,3822026;3821969,3823485;3822061,3823054;3819070,3820498;3819957,3820976;3821012,3822026;3824136,3825135;3824268,3825792;3824960,3826488;3827328,3828902;3828298,3829317;3828497,3829899;3829003,3830489;3829345,3830152	2L	TFBS
FBgn0267821	FBgn0261434	1	4347816,4349240;4347885,4348879;4347816,4349240;4347885,4348879	3R	TFBS
FBgn0267821	FBgn0010433	1	8279904,8281432;8280061,8281071;8281105,8281460;8283693,8284691;8284042,8284756;8284728,8285695;8284896,8285876;8285576,8287132;8285762,8286727;8274608,8275668;8275014,8276023;8275686,8277236;8276058,8277039;8277033,8278439;8277084,8278108;8278108,8278933;8273974,8274979;8274608,8275668;8275014,8276023;8275686,8277236;8276058,8277039;8277033,8278439;8277084,8278108;8278108,8278933;8273974,8274979;8274608,8275668;8275014,8276023;8275686,8277236;8276058,8277039;8277033,8278439;8277084,8278108;8278108,8278933;8273974,8274979;8274608,8275668;8275014,8276023;8275686,8277236;8276058,8277039;8277033,8278439;8277084,8278108;8278108,8278933;8273974,8274979;8274608,8275668	3R	TFBS
FBgn0267821	FBgn0014075	1	2390827,2391830;2391455,2392895;2391863,2392860;2392506,2393836;2398773,2400171;2399747,2399879;2391455,2392895;2391863,2392860;2392506,2393836;2392888,2393899;2393772,2395292;2394279,2395797;2394967,2395272;2397632,2398655;2391455,2392895;2391863,2392860;2392506,2393836;2392888,2393899;2393772,2395292;2393932,2394927	X	TFBS
FBgn0267821	FBgn0000097	1	2180970,2181991;2181178,2182736;2182034,2183032;2182582,2184044;2183060,2183990;2177740,2178730;2178070,2179222;2178765,2179163;2179727,2181245;2179945,2180934;2180970,2181991;2181178,2182736;2171729,2173305;2172403,2173402;2173438,2173519;2177740,2178730;2178070,2179222;2178765,2179163;2166281,2167841;2166971,2167981;2167784,2169008;2168014,2168538;2171356,2172360;2171729,2173305;2172403,2173402;2180970,2181991;2181178,2182736;2182034,2183032;2182582,2184044;2181178,2182736;2182034,2183032;2182582,2184044	2L	TFBS
FBgn0267821	FBgn0014179	1	9580963,9581971;9581024,9582104;9582001,9583010;9592135,9593647;9598610,9599618;9598794,9599312;9599647,9600640;9599672,9600742;9600678,9601682;9600717,9601859;9601559,9602967;9601721,9602732;9607561,9608546;9607591,9609045;9608589,9609583;9609497,9610143;9609622,9610365;9580963,9581971;9581024,9582104;9582001,9583010;9582718,9584258;9583045,9584048;9584081,9585097;9584508,9586084;9585128,9586144;9584508,9586084;9585128,9586144	2L	TFBS
FBgn0267821	FBgn0003979	1	5960840,5961851;5961093,5962355;5960840,5961851;5961093,5962355	2L	TFBS
FBgn0003448	FBgn0010389	1	18049354,18050908;18049846,18050530;18050190,18050390	3R	TFBS
FBgn0003448	FBgn0001077	1	6868358,6868558;6868358,6868558;6856776,6858344;6857191,6858160;6859180,6859380;6868358,6868558;6863336,6864359;6863730,6865262;6856776,6858344;6857191,6858160;6857763,6857963;6856776,6858344;6857191,6858160;6857763,6857963;6859180,6859380;6863336,6864359;6863730,6865262;6863944,6864144;6864393,6865411	3R	TFBS
FBgn0003448	FBgn0004666	1	13069232,13073324;13070231,13070431	3R	TFBS
FBgn0003448	FBgn0023214	1	18298942,18300750;18299259,18300751;18299904,18300104	2R	TFBS
FBgn0003448	FBgn0003300	1	20638751,20640161;20639253,20639865;20638751,20640161;20639253,20639865	X	TFBS
FBgn0003448	FBgn0004880	1	3958556,3959520;3958827,3959495	3L	TFBS
FBgn0003448	FBgn0003944	1	16684522,16685494;16684559,16685572;16685008,16686554;16685197,16685397;16685601,16686034;16684522,16685494;16684559,16685572;16685008,16686554;16685197,16685397;16685601,16686034;16700229,16701235;16700882,16701082;16701139,16702471;16701269,16702265;16700229,16701235;16700882,16701082;16701139,16702471;16701269,16702265;16772356,16773810;16772672,16774198;16756249,16756449;16765339,16766827;16765511,16766632;16765968,16766168;16772356,16773810;16772672,16774198;16773259,16774703;16773314,16773514;16772356,16773810;16772672,16774198;16773259,16774703;16773314,16773514;16772356,16773810;16772672,16774198;16773259,16774703;16773314,16773514;16772356,16773810;16772672,16774198;16773259,16774703;16773314,16773514;16702077,16703659;16702295,16703314;16702766,16702966;16703350,16703569;16764158,16764358;16765339,16766827;16765339,16766827	3R	TFBS
FBgn0003448	FBgn0002629	1	26023140,26025861;26023978,26025558;26024637,26024837	3R	TFBS
FBgn0003448	FBgn0051481	1	6739369,6740252;6739459,6740031;6735893,6736093;6739369,6740252;6739459,6740031	3R	TFBS
FBgn0003448	FBgn0004110	1	21380021,21380221;21380021,21380221;21380021,21380221	3R	TFBS
FBgn0003448	FBgn0000157	1	24443918,24444118	2R	TFBS
FBgn0003448	FBgn0004394	1	12678518,12680022;12678841,12679860;12679401,12679601;12679892,12680253	2L	TFBS
FBgn0003448	FBgn0003002	1	4853307,4855222;4853682,4855018;4854337,4854537	3R	TFBS
FBgn0003448	FBgn0003325	1	395223,396693;395651,396535;399102,400566;399156,400655;399102,400566;399156,400655;368987,369187;369364,370378;369513,371033;369900,370100	X	TFBS
FBgn0003448	FBgn0000659	1	28585501,28587079;28585653,28586667;28586462,28586662;28586697,28587060	3R	TFBS
FBgn0003448	FBgn0001147	1	24675556,24676666	2R	TFBS
FBgn0003448	FBgn0003720	1	30851393,30852853;30851402,30852413;30851825,30852025;30851393,30852853;30851402,30852413;30851825,30852025;30848929,30850927;30849601,30851079;30849621,30849821;30848929,30850927;30849601,30851079;30849621,30849821;30855275,30855475;30855381,30857244;30855897,30856709;30856257,30856457;30848929,30850927;30849601,30851079;30851393,30852853;30851402,30852413;30851825,30852025;30852461,30852740;30848929,30850927;30849601,30851079;30851393,30852853;30851402,30852413;30851825,30852025;30852461,30852740	3R	TFBS
FBgn0003448	FBgn0002633	1	26034620,26038024;26035366,26036472;26036172,26037756	3R	TFBS
FBgn0003448	FBgn0021776	1	19930201,19932159;19930442,19931988;19932803,19934327;19933164,19934059;19933977,19935405;19934279,19935284;19935054,19935254;19935315,19935558;19935978,19936178	3R	TFBS
FBgn0003448	FBgn0015663	1	3614285,3615839;3614972,3615897;3617778,3618759;3618457,3619895;3618840,3619837	2L	TFBS
FBgn0003448	FBgn0003525	1	29263780,29265302;29264527,29264727;29264625,29264931;29266407,29267789;29266588,29267318;29260092,29260292;29262554,29264582;29262644,29264130;29263430,29263630;29263780,29265302	3R	TFBS
FBgn0003448	FBgn0026179	1	21007942,21009406;21008543,21009299;21008675,21010247	3L	TFBS
FBgn0003448	FBgn0003339	1	6884685,6886157;6885055,6886058;6885413,6885613;6886091,6886908;6888326,6889315;6888656,6889820;6888981,6889181;6889431,6889432;6892799,6893794;6893016,6894292;6893828,6894212;6856776,6858344;6857191,6858160;6857763,6857963;6859180,6859380;6863730,6865262;6864393,6865411;6865157,6866429;6865450,6866468;6865769,6865969;6868358,6868558;6856776,6858344;6857191,6858160;6857763,6857963;6859180,6859380;6868358,6868558;6856776,6858344;6857191,6858160;6857763,6857963;6859180,6859380;6863336,6864359;6863730,6865262;6863944,6864144;6864393,6865411;6874903,6876483;6875205,6876176;6875590,6875790;6884685,6886157;6885055,6886058;6885413,6885613;6886091,6886908;6845759,6845959	3R	TFBS
FBgn0003448	FBgn0002985	1	3607930,3609354;3608180,3610031;3608937,3610307;3609033,3609233;3610136,3611616;3610458,3611467;3610607,3610807;3608937,3610307;3610136,3611616;3610458,3611467;3610607,3610807;3610807,3612333;3611507,3611651;3607930,3609354;3608180,3610031;3608937,3610307;3609033,3609233;3610136,3611616	2L	TFBS
FBgn0003448	FBgn0262473	1	26796576,26797608;26797070,26798630;26795620,26795820;26795807,26796821;26796468,26796668;26795807,26796821;26796468,26796668;26796576,26797608;26796865,26797576;26797070,26798630;26795807,26796821;26796468,26796668;26796576,26797608;26796865,26797576;26797070,26798630;26797334,26797534	3R	TFBS
FBgn0003448	FBgn0260642	1	6964640,6965656;6965691,6965822	3R	TFBS
FBgn0003448	FBgn0000014	1	16809698,16810695;16809727,16811069;16810690,16812178;16810732,16811689;16810849,16811049;16864381,16865380;16864945,16866341;16864982,16865182;16865408,16865771	3R	TFBS
FBgn0003448	FBgn0002732	1	26009435,26011836;26009882,26011298;26010548,26010748	3R	TFBS
FBgn0003448	FBgn0001180	1	8693810,8695286;8693902,8695422;8693810,8695286;8693902,8695422;8700359,8701749;8700583,8701590;8700994,8701194;8701616,8701965;8700359,8701749;8700583,8701590;8700994,8701194;8700359,8701749;8700583,8701590;8700994,8701194;8701616,8701965;8698408,8699940;8698491,8700555;8700359,8701749;8700583,8701590;8700994,8701194;8701616,8701965	3R	TFBS
FBgn0003448	FBgn0003719	1	24748383,24750430;24748628,24750130;24749277,24749477	3R	TFBS
FBgn0003448	FBgn0086655	1	6125035,6126477;6125811,6126173	2R	TFBS
FBgn0003448	FBgn0262975	1	23194892,23196543;23195084,23196444;23195814,23196014;23192496,23194471;23192809,23194315	3R	TFBS
FBgn0003448	FBgn0001085	1	14297456,14298906;14297610,14298624	3L	TFBS
FBgn0003448	FBgn0003145	1	12092747,12092947;12093172,12094660;12093630,12094325;12087629,12087829;12079385,12080793;12080197,12082254;12080650,12082148;12081248,12081448;12087629,12087829;12088572,12089595;12088572,12089595;12088797,12088997;12088933,12090321;12089632,12089949;12088933,12090321;12089632,12089949;12092747,12092947;12084151,12085503;12084284,12085290;12084818,12086300;12085325,12085326	2L	TFBS
FBgn0003448	FBgn0086680	1	6766211,6768237	3L	TFBS
FBgn0003448	FBgn0003430	1	3821969,3823485;3822939,3823234;3823542,3823742;3821881,3822903;3821969,3823485	2L	TFBS
FBgn0003448	FBgn0002733	1	26005175,26006171;26005523,26006785;26006138,26006338;26006211,26006242	3R	TFBS
FBgn0003448	FBgn0000576	1	13898725,13900177	3R	TFBS
FBgn0003448	FBgn0025776	1	15011057,15011743;15011281,15011906;15011057,15011743;15011281,15011906;15011057,15011743;15011281,15011906;15011057,15011743;15011281,15011906	3L	TFBS
FBgn0003448	FBgn0003511	1	30039736,30042649;30039736,30042649	3R	TFBS
FBgn0003448	FBgn0004567	1	3832997,3834559;3833410,3834413;3833959,3834159;3834452,3834801	2L	TFBS
FBgn0003448	FBgn0004862	1	21390968,21391168;21390968,21391168	3R	TFBS
FBgn0003448	FBgn0014179	1	9602181,9602381;9609414,9610433;9609497,9610143;9583087,9583287;9584474,9584674;9584508,9586084;9584877,9585746;9585153,9585353;9584508,9586084	2L	TFBS
FBgn0003448	FBgn0000097	1	2181178,2182736;2181520,2182507;2182134,2182334;2182544,2182661;2177740,2179241;2178070,2179222;2181178,2182736;2181520,2182507;2171729,2173305;2171794,2172806;2172424,2172624;2172839,2173402;2177740,2179241;2178070,2179222;2171729,2173305;2171794,2172806;2172424,2172624;2181178,2182736;2181520,2182507;2182134,2182334;2182544,2182661;2181178,2182736;2181520,2182507;2182134,2182334;2182544,2182661	2L	TFBS
FBgn0003448	FBgn0010217	1	1029971,1031479;1029971,1031479;1030285,1031156	4	TFBS
