chr3R	2509410	2509919
chr3R	2632408	2632712
chr3R	2737894	2738288
chr3R	2803237	2803738
chr3R	3172226	3172585
chr3R	3310577	3311077
chr3R	3334022	3334614
chr3R	3711769	3712473
chr3R	3754739	3755354
chr3R	4197175	4197700
chr3R	4286302	4286824
chr3R	4315585	4315948
chr3R	4530487	4531498
chr3R	4688982	4689280
chr3R	4805582	4805975
chr3R	4894003	4894645
chr3R	4895695	4896049
chr3R	4928691	4929281
chr3R	4930651	4931075
chr3R	4939749	4940638
chr3R	4993397	4994052
chr3R	5084628	5084971
chr3R	5103394	5103902
chr3R	5503388	5503747
chr3R	5882969	5883426
chr3R	5915125	5915752
chr3R	6262564	6263208
chr3R	6307970	6308626
chr3R	6500852	6501265
chr3R	6569604	6570169
chr3R	6732032	6732344
chr3R	6790240	6790549
chr3R	6802894	6803101
chr3R	6933705	6933987
chr3R	7146449	7147045
chr3R	7394039	7394832
chr3R	7438891	7439265
chr3R	7491205	7491651
chr3R	7653967	7654333
chr3R	8047836	8048180
chr3R	8146780	8147438
chr3R	8170367	8171159
chr3R	8476292	8476684
chr3R	8486642	8487228
chr3R	8756178	8756659
chr3R	8944470	8945049
chr3R	9021301	9022185
chr3R	9065572	9065789
chr3R	9084837	9085199
chr3R	9145458	9146083
chr3R	9185720	9186277
chr3R	9220804	9221425
chr3R	9401543	9402125
chr3R	9408747	9409068
chr3R	9440536	9441120
chr3R	9454330	9454990
chr3R	9557921	9558437
chr3R	9668176	9668605
chr3R	9914575	9914892
chr3R	9918742	9919365
chr3R	10796957	10797420
chr3R	11211233	11211705
chr3R	11212083	11212283
chr3R	11263725	11264149
chr3R	11580336	11580641
chr3R	11618371	11618869
chr3R	11829786	11830033
chr3R	11866535	11867374
chr3R	11893554	11894387
chr3R	12086069	12086949
chr3R	12356217	12356569
chr3R	12399479	12399980
chr3R	12624236	12624773
chr3R	12886146	12886409
chr3R	13057320	13057862
chr3R	13442818	13443256
chr3R	13752764	13753177
chr3R	13757728	13759160
chr3R	13826631	13827134
chr3R	13841703	13842178
chr3R	14093392	14093846
chr3R	14557021	14557249
chr3R	14760644	14761011
chr3R	14796422	14796994
chr3R	15013167	15013595
chr3R	15064607	15065044
chr3R	15316719	15317114
chr3R	15320750	15321364
chr3R	15328870	15329213
chr3R	15391826	15392359
chr3R	15806606	15807202
chr3R	15950439	15950992
chr3R	16112388	16113032
chr3R	16693365	16694009
chr3R	16775573	16775878
chr3R	16804245	16804522
chr3R	17028807	17029334
chr3R	17082266	17082584
chr3R	17121386	17121785
chr3R	17165400	17165684
chr3R	17445033	17445331
chr3R	17452251	17452621
chr3R	17460924	17461700
chr3R	17625128	17625485
chr3R	17822931	17823283
chr3R	17935988	17936346
chr3R	18164289	18164763
chr3R	18166615	18167334
chr3R	18175512	18176048
chr3R	18619633	18620160
chr3R	18690254	18690456
chr3R	18914362	18914694
chr3R	19156947	19157502
chr3R	19373196	19373680
chr3R	19395008	19395654
chr3R	19728316	19728651
chr3R	19908219	19908557
chr3R	19969341	19969891
chr3R	20268066	20268415
chr3R	20319098	20319772
chr3R	20333172	20333745
chr3R	20487387	20488871
chr3R	20505825	20506344
chr3R	20590056	20590376
chr3R	20698806	20699189
chr3R	21186261	21186877
chr3R	21196389	21196777
chr3R	21204175	21204587
chr3R	21213996	21214566
chr3R	21442467	21442802
chr3R	21518209	21518602
chr3R	21534043	21534424
chr3R	21575563	21576448
chr3R	21685802	21686365
chr3R	22003353	22003601
chr3R	22118102	22118598
chr3R	22133917	22134307
chr3R	22392557	22392767
chr3R	22481207	22481505
chr3R	22599506	22599740
chr3R	22680177	22680863
chr3R	22853324	22853862
chr3R	23140656	23141127
chr3R	23200000	23200432
chr3R	23444189	23444528
chr3R	23678670	23679262
chr3R	23800390	23800743
chr3R	23960395	23960745
chr3R	24113367	24113655
chr3R	24122913	24123213
chr3R	24127647	24128640
chr3R	24370817	24371149
chr3R	24571667	24572041
chr3R	25019604	25020089
chr3R	25077189	25077602
chr3R	25113866	25115044
chr3R	25152563	25153119
chr3R	25471471	25471802
chr3R	25661079	25661423
chr3R	25875961	25876475
chr3R	25896934	25897171
chr3R	25900115	25901155
chr3R	25911712	25912484
chr3R	26353464	26353765
chr3R	26467355	26467824
chr3R	26563088	26563529
chr3R	26706723	26707024
chr3R	26845445	26846209
chr3R	26912047	26912597
chr3R	27089523	27090397
chr3R	27094372	27094848
chr3R	27096747	27097091
chr3R	27166061	27166785
chr3R	27748886	27749631
chrXHet	140656	141341
chrXHet	147472	148160
chr2RHet	45455	46121
chr2RHet	46256	47236
chr2RHet	307479	308450
chr2RHet	369476	371903
chr2RHet	2629321	2630623
chr3LHet	55394	55785
chr3LHet	1510593	1511980
chr3LHet	1595465	1596581
chr3LHet	1620479	1621541
chr3RHet	264558	265085
chr3RHet	268843	269368
chr3RHet	1973865	1974386
chr3RHet	2349171	2349658
chrUextra	179925	180172
chrUextra	1839105	1839532
chrUextra	2814681	2815117
chrUextra	2867246	2867664
chrUextra	2875407	2875827
chrUextra	4895840	4896276
chrUextra	5171183	5171465
chrUextra	5434076	5434409
chrUextra	5989989	5990379
chrUextra	6218400	6219400
chrUextra	6637445	6637812
chrUextra	7315353	7315871
chrUextra	7480247	7480715
chrUextra	8340718	8341172
chrUextra	10000043	10000412
chrUextra	11724006	11724549
chrUextra	18138049	18138692
chrUextra	21147037	21147577
chrUextra	23539426	23539849
chrUextra	24480113	24480548
chrUextra	24692210	24692524
chrUextra	24902792	24903251
chrUextra	26215524	26216175
chrUextra	26797947	26798557
chrUextra	28673425	28673821
