FBgn0260632	FBgn0033195	1	H3K27ac(+)P=2;H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0010441	1	H3K4me1(+)P=3;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0015396	FBgn0259985	1	H3K27ac(+)P=1;H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003430	FBgn0036135	1	H3K4me1(+)P=4;H3K4me3(+)P=4;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0039139	1	H3K27ac(+)P=1;H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0037657	1	H3K27ac(+)P=4;	*	SE UNE	expresa_regulador
FBgn0001150	FBgn0020300	1	H3K4me1(+)P=3;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0261238	1	H3K4me1(+)P=1;H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0262975	FBgn0033188	1	H3K4me1(+)P=2;H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0026619	1	H3K4me1(+)P=3;H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0015320	1	H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0033092	1	H3K4me3(+)P=4;H3K4me1(+)P=4;	*	SE UNE	expresa_regulador
FBgn0000459	FBgn0029664	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0017566	1	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0013263	FBgn0035152	1	H3K4me3(+)P=1;H3K27me3(-)G=1;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0035036	1	H3K27ac(+)P=2;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003430	FBgn0010407	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0261587	1	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0262679	1	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0260635	1	H3K4me3(+)P=2;H3K27ac(+)P=2;H3K27me3(-)G=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0263197	1	H3K27ac(+)P=3;H3K4me1(+)P=3;H3K4me3(+)P=4;	*	SE UNE	expresa_regulador
FBgn0003145	FBgn0035113	1	H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0001269	FBgn0266388	1	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0086041	1	H3K4me1(+)P=3;H3K27ac(+)P=4;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0030851	1	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003720	FBgn0263603	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0036916	1	H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003720	FBgn0040296	1	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003870	FBgn0043010	1	H3K4me3(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0261434	FBgn0083053	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0034602	1	H3K4me1(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0037481	1	H3K27ac(+)P=3;H3K4me1(+)P=4;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0031657	1	H3K4me3(+)P=4;H3K4me1(+)P=4;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0031512	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0050201	1	H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0029706	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0052319	1	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003448	FBgn0033339	1	H3K4me1(+)P=2;H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0001269	FBgn0035541	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0036091	1	H3K4me3(+)P=2;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003870	FBgn0035987	1	H3K4me3(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0061469	1	H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0001168	FBgn0263929	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011656	FBgn0023521	1	H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0034073	1	H3K4me3(+)P=4;H3K27ac(+)P=4;H3K4me1(+)P=4;	*	SE UNE	expresa_regulador
FBgn0003430	FBgn0035987	1	H3K4me3(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0036414	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0038167	1	H3K4me3(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0026192	1	H3K4me3(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0037305	1	H3K27ac(+)P=2;H3K4me1(+)P=2;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0045759	FBgn0016038	1	H3K4me3(+)P=4;H3K27ac(+)P=3;H3K4me1(+)P=3;	*	SE UNE	expresa_regulador
FBgn0003448	FBgn0051004	1	H3K4me1(+)P=3;	*	SE UNE	expresa_regulador
FBgn0004110	FBgn0267148	1	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0034850	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0052421	1	H3K4me1(+)P=2;H3K27ac(+)P=2;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011648	FBgn0263916	1	H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0030242	1	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0053963	1	H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003944	FBgn0000276	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003145	FBgn0038445	1	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0086055	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0031473	1	H3K4me1(+)P=2;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003430	FBgn0033451	1	H3K27ac(+)P=1;H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0052452	1	H3K4me3(+)P=1;H3K4me1(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0031598	1	H3K27ac(+)P=2;H3K4me1(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0038391	FBgn0261238	1	H3K27ac(+)P=1;H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0001168	FBgn0037468	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0039767	1	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0000166	FBgn0037470	1	H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0010575	FBgn0027356	1	H3K4me3(+)P=1;H3K27ac(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0037081	1	H3K4me1(+)P=2;H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0025874	1	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000459	FBgn0034956	1	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0029798	1	H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0266802	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011656	FBgn0267549	1	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0086082	1	H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0266323	1	H3K27ac(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0039152	1	H3K4me3(+)P=4;	*	SE UNE	expresa_regulador
FBgn0013263	FBgn0266160	1	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0031119	1	H3K27ac(+)P=5;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0001180	FBgn0039487	1	H3K4me3(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0053527	1	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011648	FBgn0030344	1	H3K4me3(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0001180	FBgn0039659	1	H3K4me1(+)P=3;H3K27ac(+)P=3;	*	SE UNE	expresa_regulador
FBgn0003944	FBgn0038115	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0036008	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0038428	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0037141	1	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0020388	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0063388	1	H3K4me3(+)P=1;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0263975	1	H3K4me3(+)P=4;H3K4me1(+)P=3;	*	SE UNE	expresa_regulador
FBgn0011656	FBgn0268063	1	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0001269	FBgn0000524	1	H3K4me3(+)P=1;H3K27ac(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0267602	1	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000459	FBgn0065101	1	H3K4me3(+)P=2;H3K27ac(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0028744	1	H3K4me3(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0041723	1	H3K4me3(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0031456	1	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0261532	1	H3K27ac(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0003747	1	H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0004606	FBgn0004052	1	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003430	FBgn0050373	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0031996	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0266729	1	H3K4me3(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0260795	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003145	FBgn0040087	1	H3K4me1(+)P=2;H3K4me3(+)P=4;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0263987	1	H3K4me1(+)P=2;H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0264481	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003448	FBgn0267237	1	H3K4me3(+)P=1;H3K27ac(+)P=4;	*	SE UNE	expresa_regulador
FBgn0035956	FBgn0026666	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0001624	1	H3K4me3(+)P=3;H3K4me1(+)P=5;	*	SE UNE	expresa_regulador
FBgn0003870	FBgn0042205	1	H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0263929	1	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0031528	1	H3K27ac(+)P=3;H3K4me1(+)P=4;H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0033356	1	H3K4me1(+)P=2;H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0004050	FBgn0265298	1	H3K4me3(+)P=4;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0031759	1	H3K4me3(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0086662	1	H3K4me1(+)P=2;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0001325	FBgn0032489	1	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0027338	1	H3K4me1(+)P=3;H3K27ac(+)P=3;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0013263	FBgn0037707	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0262975	FBgn0267802	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0030963	1	H3K27ac(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003944	FBgn0036819	1	H3K4me1(+)P=4;H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0004050	FBgn0038853	1	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0264672	1	H3K4me3(+)P=2;H3K4me1(+)P=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0001180	FBgn0267248	1	H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0032193	1	H3K4me3(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0052066	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0262856	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0035034	1	H3K4me1(+)P=1;H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0030812	1	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0085232	1	H3K4me3(+)P=5;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0266949	1	H3K4me3(+)P=1;H3K4me1(+)P=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0001319	FBgn0265925	1	H3K4me1(+)P=3;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0001269	FBgn0264743	1	H3K4me3(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0041102	1	H3K4me1(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0004050	FBgn0250906	1	H3K4me3(+)P=2;H3K4me1(+)P=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0011878	1	H3K4me3(+)P=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0035995	1	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0050077	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003944	FBgn0267802	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0038391	FBgn0033813	1	H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0001311	1	H3K4me3(+)P=2;H3K27ac(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003448	FBgn0036349	1	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0004050	FBgn0011850	1	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0283659	1	H3K4me1(+)P=1;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0019643	1	H3K4me3(+)P=1;H3K27ac(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0036187	1	H3K4me1(+)P=1;H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0264310	1	H3K4me1(+)P=3;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0266796	1	H3K27ac(+)P=3;H3K4me1(+)P=4;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0037899	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0011656	FBgn0266987	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0038391	FBgn0031022	1	H3K4me1(+)P=1;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0001168	FBgn0015279	1	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0027596	1	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0082925	1	H3K4me3(+)P=4;H3K4me1(+)P=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0010621	1	H3K4me3(+)P=4;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0039255	1	H3K4me3(+)P=2;H3K4me1(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0013263	FBgn0031064	1	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0035900	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0039212	1	H3K4me3(+)P=2;H3K27ac(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0030087	1	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0262975	FBgn0041588	1	H3K4me3(+)P=2;H3K4me1(+)P=4;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0030882	1	H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0035956	FBgn0039766	1	H3K27ac(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0085432	FBgn0016078	1	H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0262180	1	H3K4me1(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0045759	FBgn0015615	1	H3K4me1(+)P=2;H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0041706	1	H3K27ac(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0001077	FBgn0262616	1	H3K4me3(+)P=2;H3K4me1(+)P=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0034454	1	H3K27ac(+)P=2;H3K4me1(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0010105	1	H3K27ac(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0031098	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0035956	FBgn0261479	1	H3K4me3(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0004050	FBgn0037351	1	H3K4me1(+)P=1;H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0260941	1	H3K4me3(+)P=3;H3K27ac(+)P=4;	*	SE UNE	expresa_regulador
FBgn0003145	FBgn0262367	1	H3K4me1(+)P=1;H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0028734	1	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0267230	1	H3K4me3(+)P=4;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0053977	1	H3K4me1(+)P=2;H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003944	FBgn0037721	1	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
