FBgn0011655	FBgn0040985	H3K4me1(+)P=1;H3K4me3(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0001269	FBgn0039554	H3K27ac(+)P=2;H3K4me3(+)P=4;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0265930	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0031990	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003430	FBgn0025633	H3K4me3(+)P=6;H3K4me1(+)P=6;H3K27ac(+)P=5;	*	SE UNE	expresa_regulador
FBgn0015396	FBgn0030081	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0267635	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0004050	FBgn0026316	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0023388	H3K4me3(+)P=1;H3K4me1(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0010213	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0010473	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011648	FBgn0264550	H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0027836	H3K27ac(+)P=2;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0001269	FBgn0031233	H3K27ac(+)P=3;	*	SE UNE	expresa_regulador
FBgn0001325	FBgn0262397	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0004606	FBgn0063388	H3K27ac(+)P=3;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0004110	FBgn0263486	H3K4me1(+)P=3;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0041186	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0265058	H3K27ac(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0029514	H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003448	FBgn0030178	H3K4me3(+)P=4;H3K27ac(+)P=4;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0267220	H3K4me1(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0065087	H3K27ac(+)P=1;H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0026679	H3K4me3(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0013263	FBgn0262448	H3K4me1(+)P=3;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0037304	H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0052428	H3K4me1(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0010292	H3K4me3(+)P=2;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0030291	H3K4me3(+)P=4;H3K4me1(+)P=8;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0262892	H3K27ac(+)P=5;H3K4me1(+)P=5;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0031436	H3K4me3(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0001180	FBgn0266628	H3K27ac(+)P=3;H3K4me1(+)P=2;H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0003430	FBgn0260441	H3K27ac(+)P=4;H3K4me1(+)P=4;H3K4me3(+)P=4;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0028426	H3K4me3(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0015396	FBgn0259481	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0083034	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0264877	H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0083057	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0038490	H3K4me1(+)P=4;H3K4me3(+)P=8;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0001189	H3K27ac(+)P=1;H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0037185	H3K4me3(+)P=1;H3K4me1(+)P=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0020647	H3K4me3(+)P=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003870	FBgn0002863	H3K27ac(+)P=2;H3K4me3(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0001168	FBgn0004921	H3K4me3(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0036135	H3K4me3(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0035956	FBgn0034542	H3K4me3(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0001961	H3K4me3(+)P=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0035210	H3K4me1(+)P=1;H3K4me3(+)P=2;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0023519	H3K27ac(+)P=1;H3K4me3(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0023407	H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0036474	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0010877	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0050232	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0028515	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0013263	FBgn0086041	H3K4me3(+)P=2;H3K4me1(+)P=3;H3K27ac(+)P=3;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0000239	H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0001168	FBgn0263629	H3K27ac(+)P=4;H3K4me3(+)P=4;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0250838	H3K27ac(+)P=2;H3K4me3(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0004606	FBgn0261436	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0027513	H3K4me1(+)P=4;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0016120	H3K27ac(+)P=1;H3K4me3(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003430	FBgn0264291	H3K4me1(+)P=4;H3K4me3(+)P=4;	*	SE UNE	expresa_regulador
FBgn0011648	FBgn0029944	H3K27ac(+)P=4;H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0034726	H3K4me3(+)P=1;H3K4me1(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0034362	H3K4me3(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0001269	FBgn0035627	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0037610	H3K4me3(+)P=5;H3K4me1(+)P=5;H3K27ac(+)P=5;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0030678	H3K27ac(+)P=2;H3K4me1(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003430	FBgn0034737	H3K4me3(+)P=1;H3K4me1(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0037491	H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0011648	FBgn0036518	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0000633	H3K4me1(+)P=2;H3K27me3(-)G=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0024556	H3K27ac(+)P=1;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0261434	FBgn0039671	H3K27ac(+)P=1;H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0029858	H3K4me3(+)P=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0260634	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0083057	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0262109	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0031997	H3K27ac(+)P=2;H3K4me3(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003448	FBgn0032445	H3K27ac(+)P=1;H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000606	FBgn0262429	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0039039	FBgn0001942	H3K27ac(+)P=2;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0001150	FBgn0266697	H3K4me1(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0083120	H3K4me1(+)P=2;H3K4me3(+)P=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0015288	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0266785	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003870	FBgn0014010	H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0051755	H3K4me3(+)P=2;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0033915	H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0015396	FBgn0011481	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011655	FBgn0250789	H3K4me3(+)P=1;H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0038708	H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0038860	H3K4me1(+)P=2;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000459	FBgn0034073	H3K4me1(+)P=2;H3K4me3(+)P=3;H3K27ac(+)P=3;	*	SE UNE	expresa_regulador
FBgn0035956	FBgn0266362	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0039626	H3K4me3(+)P=4;	*	SE UNE	expresa_regulador
FBgn0011648	FBgn0264491	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003430	FBgn0000633	H3K27me3(-)G=2;H3K27ac(+)P=2;H3K4me1(+)P=6;	*	SE UNE	expresa_regulador
FBgn0000459	FBgn0019637	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003944	FBgn0034503	H3K4me3(+)P=1;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0000411	FBgn0003079	H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0033101	H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0263002	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0004380	H3K27ac(+)P=3;H3K4me3(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0001994	H3K4me1(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0004050	FBgn0002733	H3K4me1(+)P=4;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0035923	H3K4me3(+)P=5;H3K4me1(+)P=3;	*	SE UNE	expresa_regulador
FBgn0035956	FBgn0010313	H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0013263	FBgn0027356	H3K27ac(+)P=3;H3K4me3(+)P=3;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0010926	H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0034651	H3K4me3(+)P=1;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0001168	FBgn0012037	H3K4me3(+)P=4;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0034109	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0001180	FBgn0002525	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0039338	H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0011648	FBgn0030049	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0265343	H3K27ac(+)P=1;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0050108	H3K4me3(+)P=2;H3K27ac(+)P=4;	*	SE UNE	expresa_regulador
FBgn0002573	FBgn0013755	H3K4me3(+)P=4;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0033069	H3K27ac(+)P=2;H3K4me1(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0032200	H3K27ac(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0039407	H3K27ac(+)P=1;H3K4me3(+)P=3;	*	SE UNE	expresa_regulador
FBgn0003448	FBgn0015615	H3K27ac(+)P=1;H3K4me3(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0037874	H3K4me3(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0038391	FBgn0031037	H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0267204	H3K4me1(+)P=6;H3K27ac(+)P=3;	*	SE UNE	expresa_regulador
FBgn0003117	FBgn0026181	H3K4me3(+)P=1;H3K27ac(+)P=2;	*	SE UNE	expresa_regulador
FBgn0011656	FBgn0083025	H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
FBgn0000251	FBgn0023097	H3K4me3(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0267821	FBgn0037883	H3K27ac(+)P=2;H3K4me1(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0031051	H3K4me3(+)P=1;H3K4me1(+)P=1;	*	SE UNE	expresa_regulador
FBgn0003430	FBgn0002629	H3K27ac(+)P=3;	*	SE UNE	expresa_regulador
FBgn0260632	FBgn0038183	H3K27ac(+)P=2;H3K4me3(+)P=2;	*	SE UNE	expresa_regulador
FBgn0003900	FBgn0051494	H3K27ac(+)P=1;H3K4me3(+)P=1;	*	SE UNE	expresa_regulador
